start;open;high;low;close;volume;end;quote asset volume;number trades;taker buy base asset volume;taker buy quote asset volume
1640026800000;46242.12;46684.85;46212.89;46559.71;12294.700;1640030399999;571468699.00263;132367;6746.515;313587697.00016
1640030400000;46559.71;47252.02;46559.71;46991.66;14534.608;1640033999999;681307414.21946;174324;7397.698;346828235.97504
1640034000000;46991.65;47533.42;46921.19;46948.24;15615.092;1640037599999;737077827.36219;180752;7514.228;354858165.64985
1640037600000;46948.24;47090.00;46712.88;46751.57;7694.978;1640041199999;360914493.35363;107895;3692.391;173197697.70765
1640041200000;46751.57;47085.77;46736.20;46898.14;7441.202;1640044799999;348982909.95448;93170;4083.004;191519399.66109
1640044800000;46896.82;47071.22;46750.00;46788.72;8861.086;1640048399999;415638749.15307;98941;4051.182;190055004.24477
1640048400000;46788.72;46998.74;46650.00;46942.36;8303.213;1640051999999;388713095.12916;99353;4503.229;210854639.60077
1640052000000;46942.37;47064.72;46872.01;46943.27;5170.226;1640055599999;242722172.08184;73760;2545.603;119506939.30177
1640055600000;46943.27;48103.10;46915.67;47927.51;22326.230;1640059199999;1061694286.74665;234259;12298.521;584814164.52784
1640059200000;47927.52;48800.00;47925.00;48548.24;28800.799;1640062799999;1395578695.66807;323963;14440.269;699813915.09978
1640062800000;48548.24;48750.00;48282.00;48584.19;14334.699;1640066399999;695740905.82931;164840;6770.660;328682786.29551
1640066400000;48585.47;48665.98;48329.02;48537.34;7319.344;1640069999999;354772409.03363;109820;3838.721;186071365.03006
1640070000000;48537.33;48669.88;48400.12;48574.38;7407.377;1640073599999;359408581.36937;102930;3925.718;190479742.89684
1640073600000;48574.39;49089.47;48501.00;48558.44;16768.181;1640077199999;817388324.85683;208942;8654.401;421955468.90277
1640077200000;48558.44;48689.31;48425.77;48582.12;9033.494;1640080799999;438596509.62038;128324;4685.385;227511511.81717
1640080800000;48582.12;48776.00;48556.30;48642.06;5427.094;1640084399999;264158339.56246;95808;2748.418;133784848.19807
1640084400000;48642.07;48885.95;48611.75;48844.63;8145.617;1640087999999;397122023.93539;111934;4430.236;215978742.72785
1640088000000;48842.65;49298.78;48600.00;48720.89;24733.960;1640091599999;1211697475.67214;287450;12069.035;591511940.00310
1640091600000;48720.89;48940.00;48570.35;48873.19;11365.264;1640095199999;553982845.69148;175553;5784.738;281997510.30076
1640095200000;48874.79;48935.86;48500.00;48603.60;10565.917;1640098799999;514554215.69152;148816;4927.595;240013947.21393
1640098800000;48603.60;48763.84;48295.67;48408.64;14601.638;1640102399999;708196021.87421;182344;7010.794;340105418.22516
1640102400000;48408.64;48734.66;48370.00;48664.71;9112.762;1640105999999;442592226.81384;128808;5010.323;243358254.88216
1640106000000;48665.09;48880.00;48552.00;48636.87;6303.851;1640109599999;306931451.41814;89212;3177.730;154760493.44407
1640109600000;48636.87;48671.00;48411.76;48440.47;4317.754;1640113199999;209598446.70046;71811;2182.639;105968367.42641
1640113200000;48440.48;48662.75;48327.00;48606.89;6130.921;1640116799999;297261746.04253;92446;3285.897;159324855.30407
1640116800000;48606.89;48790.00;48453.55;48593.76;6383.440;1640120399999;310256670.23708;97089;3468.448;168602184.53481
1640120400000;48589.82;49181.67;48517.83;49074.93;9894.026;1640123999999;483805076.60192;134145;5471.193;267569792.99470
1640124000000;49074.94;49280.00;48924.19;49274.08;7135.820;1640127599999;350156749.45234;102234;3730.403;183079221.49561
1640127600000;49272.77;49274.09;48826.01;48875.15;7565.645;1640131199999;371279611.29373;105585;3287.332;161346278.25090
1640131200000;48875.88;48965.00;48610.00;48633.90;8042.691;1640134799999;392664093.92636;98515;3698.249;180574472.89264
1640134800000;48633.91;48820.66;48571.37;48801.66;5840.007;1640138399999;284424181.72135;78777;3140.782;152984904.23328
1640138400000;48801.66;49599.00;48712.00;49323.42;17587.714;1640141999999;867156344.68973;206560;9447.542;465810880.80921
1640142000000;49323.42;49451.64;49115.01;49236.80;7141.994;1640145599999;351976979.20551;100135;3474.287;171250202.16728
1640145600000;49237.13;49323.04;49061.00;49306.46;7117.127;1640149199999;350366571.75988;92270;3592.854;176915130.14159
1640149200000;49306.47;49324.44;48908.00;48961.42;7791.169;1640152799999;382329067.93023;95332;3322.434;163047063.76765
1640152800000;48961.72;49220.82;48915.00;49047.51;6902.163;1640156399999;338807499.20726;83844;3664.510;179853082.53529
1640156400000;49047.50;49289.60;49042.35;49175.75;5519.666;1640159999999;271573803.29065;79892;2814.047;138450787.19664
1640160000000;49175.75;49522.28;49090.00;49238.61;10262.411;1640163599999;506156199.08903;123447;4914.143;242398594.09293
1640163600000;49238.61;49307.76;48830.00;48924.99;10779.846;1640167199999;528683303.29419;129701;5058.940;248152265.90845
1640167200000;48924.99;49145.36;48850.30;49071.22;7082.961;1640170799999;347151422.72334;98821;3815.479;186994699.51996
1640170800000;49071.21;49229.75;48888.00;48979.40;6418.072;1640174399999;314907672.08085;98689;2975.768;146013881.15341
1640174400000;48979.41;49120.00;48507.00;48576.34;15805.354;1640177999999;770591067.58840;188129;7451.572;363370928.31444
1640178000000;48576.35;48780.00;48420.02;48558.33;13206.002;1640181599999;641377515.50811;160678;6785.533;329600753.89686
1640181600000;48561.67;48930.00;48520.87;48787.37;11496.557;1640185199999;560326940.91741;131372;5512.867;268697242.72464
1640185200000;48789.33;48900.00;48611.98;48858.42;7707.535;1640188799999;375953845.67219;106214;3829.262;186805538.21315
1640188800000;48858.42;49250.00;48746.87;48982.94;11901.068;1640192399999;583335112.14589;135727;6306.738;309146572.68211
1640192400000;48982.93;49088.78;48671.84;48695.07;7928.134;1640195999999;387218489.44029;93027;3749.740;183150356.51601
1640196000000;48695.07;48831.37;48516.71;48573.83;7063.858;1640199599999;343861775.20936;94903;3419.192;166471182.01670
1640199600000;48573.83;48940.00;48500.15;48911.21;7377.909;1640203199999;359755797.91524;90507;3899.299;190160155.13174
1640203200000;48911.21;49125.19;48844.00;48940.80;6570.483;1640206799999;321701990.72173;89561;3114.594;152514344.59976
1640206800000;48942.42;49121.96;48825.27;49019.91;6852.523;1640210399999;335453013.29748;81703;3595.971;176047240.07433
1640210400000;49019.90;49052.83;48760.12;48950.83;4596.582;1640213999999;224804965.71382;74432;2043.882;99976858.65707
1640214000000;48951.42;48960.00;48514.22;48569.69;7471.863;1640217599999;363716380.06028;100724;3384.403;164765199.02833
1640217600000;48569.69;48650.00;48020.00;48275.78;16748.677;1640221199999;808461111.38827;185612;7702.060;371781183.36313
1640221200000;48275.79;48458.28;48061.00;48437.64;7742.349;1640224799999;373760127.86614;98054;3997.467;192983136.40372
1640224800000;48437.64;48721.81;48302.17;48338.85;9242.671;1640228399999;448572088.34082;102950;4360.033;211630718.37004
1640228400000;48339.05;48542.79;48181.24;48509.30;6551.895;1640231999999;316821481.44166;75162;3723.351;180054396.40483
1640232000000;48509.29;48567.79;48336.44;48353.17;3870.151;1640235599999;187576716.44435;46901;1709.220;82846608.67280
1640235600000;48353.18;48557.76;48233.00;48374.46;5028.374;1640239199999;243299302.84914;62254;2726.712;131925143.28775
1640239200000;48374.45;48486.25;48243.67;48447.80;5522.176;1640242799999;267099583.01458;57753;2974.640;143902775.77076
1640242800000;48447.81;48491.95;48034.03;48118.00;8909.647;1640246399999;429624572.64851;98504;4271.622;205969433.17342
1640246400000;48118.01;48350.00;48067.57;48337.09;7115.780;1640249999999;343122823.05113;86554;3810.745;183752644.51295
1640250000000;48335.25;48425.82;48131.02;48361.69;5656.660;1640253599999;273102728.58323;76539;2737.993;132206488.56048
1640253600000;48361.68;48448.00;48200.66;48413.32;4953.783;1640257199999;239388242.96424;66432;2511.775;121391663.87441
1640257200000;48414.60;48537.76;48210.00;48344.91;7629.340;1640260799999;369030988.56699;89195;4009.768;193955614.32939
1640260800000;48341.46;48775.00;48310.04;48591.50;10203.211;1640264399999;495610387.12077;122587;5350.679;259937411.18729
1640264400000;48591.55;48850.00;48555.00;48589.22;9269.191;1640267999999;451547470.73704;111249;4558.749;222130367.67776
1640268000000;48589.23;48677.94;48444.27;48577.45;7414.088;1640271599999;359939949.25326;89786;3513.116;170571909.64572
1640271600000;48577.44;48828.91;48552.66;48788.00;6827.510;1640275199999;332680714.64796;80879;3276.773;159660828.52403
1640275200000;48788.00;49140.43;48656.98;49061.47;14176.032;1640278799999;693250819.22608;146019;7291.832;356638159.86143
1640278800000;49061.47;50194.29;48973.88;50030.94;29281.926;1640282399999;1453264308.39124;284780;15888.555;788589322.35082
1640282400000;50030.95;50750.00;50029.05;50582.98;30917.355;1640285999999;1560390235.04378;303763;15242.941;769269424.61651
1640286000000;50582.98;51377.74;50471.47;51082.35;25597.357;1640289599999;1304622232.06569;246646;12968.526;661131578.61496
1640289600000;51082.35;51139.91;50716.00;50901.91;14030.682;1640293199999;714406853.17693;167965;6657.095;338970128.33584
1640293200000;50905.26;50959.59;50622.05;50808.71;7696.323;1640296799999;390660883.70678;94353;3733.902;189527235.49505
1640296800000;50803.23;50980.00;50687.57;50741.01;5123.938;1640300399999;260332241.33872;63208;2504.857;127291337.96710
1640300400000;50741.01;50823.95;50533.87;50817.92;6376.364;1640303999999;323152844.26767;73679;3173.914;160872462.32755
1640304000000;50817.94;50983.95;50633.19;50859.27;8609.459;1640307599999;437204976.28958;72736;4480.095;227531159.19628
1640307600000;50861.53;51331.39;50825.43;51309.45;12921.589;1640311199999;660810234.28494;130407;7131.126;364698013.41899
1640311200000;51309.44;51498.87;51000.00;51036.13;11887.666;1640314799999;609319873.52056;131050;5952.032;305170379.85395
1640314800000;51036.13;51157.65;50850.36;51029.98;7181.563;1640318399999;366281403.51797;75868;3665.237;186975080.30993
1640318400000;51029.99;51089.89;50915.01;50934.06;3707.231;1640321999999;189142537.69693;44465;1698.646;86672821.14730
1640322000000;50935.07;51008.47;50817.02;51004.65;5139.295;1640325599999;261673927.36486;58764;2647.381;134808454.06928
1640325600000;51004.65;51004.66;50730.79;50878.84;5505.180;1640329199999;280074007.35006;62619;2441.601;124217595.79614
1640329200000;50878.83;51074.78;50815.86;50990.00;4383.364;1640332799999;223393702.36133;54092;2524.768;128695826.35895
1640332800000;50989.99;51180.00;50889.09;51062.62;6686.777;1640336399999;341571007.31276;76263;3590.015;183399058.08365
1640336400000;51062.62;51297.62;51033.34;51263.75;5484.936;1640339999999;280829761.86975;68719;2970.975;152113457.64544
1640340000000;51261.20;51264.88;51065.92;51177.10;4322.253;1640343599999;221065473.54761;55846;1976.158;101074481.07812
1640343600000;51177.09;51453.07;50837.03;50976.00;12850.884;1640347199999;657245996.01328;139824;6080.712;311033900.17310
1640347200000;50976.00;51069.96;50812.02;51007.90;8221.388;1640350799999;418847768.75886;95289;4121.728;210015682.37571
1640350800000;51007.89;51163.06;50843.44;51027.82;7249.541;1640354399999;369693423.05170;79922;3674.759;187413216.42786
1640354400000;51027.82;51222.62;50608.11;50728.96;10050.518;1640357999999;512306131.84576;106743;4283.108;218416188.43119
1640358000000;50727.31;50980.03;50379.25;50923.47;18508.569;1640361599999;937632336.01102;186714;8992.119;455640251.11066
1640361600000;50923.47;51215.10;50812.74;50926.63;13174.459;1640365199999;672241522.15450;130430;6341.780;323668816.61411
1640365200000;50926.63;51093.00;50720.00;51089.30;5211.195;1640368799999;265150715.80565;69707;2842.980;144676145.38796
1640368800000;51089.30;51650.00;51053.87;51582.10;17536.402;1640372399999;900749936.23703;163961;9519.179;489053207.72067
1640372400000;51580.85;51805.00;51080.00;51127.36;17244.456;1640375999999;887999436.68900;165083;7844.817;404041095.12491
1640376000000;51127.36;51222.73;50778.37;51098.62;12637.436;1640379599999;644734295.47656;140366;6489.529;331101906.08557
1640379600000;51098.63;51130.43;50842.60;50872.08;4383.111;1640383199999;223484857.70395;59336;2012.489;102620801.37917
1640383200000;50869.02;50935.00;50555.76;50762.59;9161.887;1640386799999;464890948.73889;99723;4617.053;234288510.72931
1640386800000;50762.59;50880.00;50470.00;50808.55;8149.566;1640390399999;413053377.45429;91576;3913.376;198384577.13317
1640390400000;50809.37;51060.00;50600.00;51031.42;5493.434;1640393999999;279599107.34903;62458;2924.006;148841302.96577
1640394000000;51031.43;51085.77;50822.79;50969.68;4035.612;1640397599999;205647506.98051;48100;1754.326;89401630.96136
1640397600000;50969.67;51122.95;50761.74;50764.11;3948.141;1640401199999;201212284.62398;52240;1972.465;100546163.13860
1640401200000;50763.72;50923.76;50671.54;50833.29;3799.003;1640404799999;193033576.66279;44295;1784.513;90688965.60075
1640404800000;50833.29;51030.00;50790.00;50867.79;3161.196;1640408399999;160978798.55990;38082;1560.546;79467471.38974
1640408400000;50867.78;50998.30;50841.50;50880.64;2184.801;1640411999999;111248324.08379;34917;1089.938;55496300.87776
1640412000000;50880.16;50977.70;50650.00;50947.07;6518.300;1640415599999;331185559.26935;61840;3136.344;159372405.23432
1640415600000;50947.07;51077.00;50817.44;50916.29;4442.543;1640419199999;226287559.30393;55505;2261.662;115208249.20100
1640419200000;50916.30;50970.06;50787.25;50878.45;3125.535;1640422799999;158952078.78938;41917;1606.625;81708416.30961
1640422800000;50878.44;51009.50;50804.02;50811.39;3081.034;1640426399999;156843843.73833;42557;1503.456;76542587.45357
1640426400000;50811.40;50832.93;50550.00;50648.01;8214.481;1640429999999;416500918.04748;94072;4051.300;205436703.56780
1640430000000;50647.29;50819.88;50590.00;50685.22;4398.704;1640433599999;222970038.63701;63876;2208.534;111953911.72918
1640433600000;50686.71;50929.31;50683.24;50790.94;5378.912;1640437199999;273358097.42458;73110;2449.493;124478485.10014
1640437200000;50794.19;50909.12;50634.00;50846.61;6482.527;1640440799999;329169811.68672;72465;3509.309;178202558.81627
1640440800000;50846.61;50871.97;50681.38;50747.49;3110.629;1640444399999;157859680.33113;48466;1503.363;76289185.90559
1640444400000;50747.49;50818.39;50657.00;50669.01;4553.905;1640447999999;231037269.11581;56615;2035.970;103307978.47379
1640448000000;50669.01;50770.23;50478.10;50611.43;8654.965;1640451599999;438295595.17390;105286;4206.222;213054220.74415
1640451600000;50611.44;50861.00;50105.00;50787.07;17999.064;1640455199999;907884632.51119;178908;8898.919;449049336.19378
1640455200000;50787.07;51190.00;50716.85;50988.40;12469.145;1640458799999;635134820.44659;131923;6724.773;342630197.06731
1640458800000;50988.40;51061.90;50820.20;50901.01;3704.607;1640462399999;188604025.16296;52011;1907.826;97134531.81940
1640462400000;50901.01;50999.83;50750.00;50867.17;5688.768;1640465999999;289445246.02152;55790;3044.801;154934554.20056
1640466000000;50867.17;51080.00;50835.30;50951.51;3567.594;1640469599999;181890203.16248;50958;1822.698;92941357.83385
1640469600000;50951.50;50971.07;50580.91;50605.11;9152.874;1640473199999;464107298.41939;78555;3849.705;195210602.42202
1640473200000;50605.11;50691.00;50341.41;50403.64;14496.664;1640476799999;732701984.41862;96907;7127.807;360292182.09531
1640476800000;50403.64;50571.41;50254.01;50383.36;8303.710;1640480399999;418471069.12717;83374;3880.964;195605814.95439
1640480400000;50382.92;50677.20;50317.17;50532.13;7719.151;1640483999999;390026942.03608;68613;3891.229;196634908.89077
1640484000000;50532.13;50558.18;49827.53;50032.32;16991.742;1640487599999;851344907.55174;144721;7270.121;364268360.84423
1640487600000;50031.62;50034.60;49611.45;49672.67;17221.920;1640491199999;857457428.54341;156278;7874.874;392133854.53342
1640491200000;49672.68;49886.88;49616.00;49860.04;7569.512;1640494799999;376553638.37027;75963;3886.371;193360369.92251
1640494800000;49860.04;49969.00;49789.24;49851.38;3952.522;1640498399999;197144150.20048;50351;1976.732;98603818.47448
1640498400000;49851.38;49958.09;49783.50;49889.01;3367.530;1640501999999;167927230.75910;45565;1519.279;75773428.12492
1640502000000;49889.01;49959.00;49700.00;49915.86;3813.991;1640505599999;190122323.52681;50836;1804.213;89952960.73316
1640505600000;49915.87;50089.99;49823.33;49881.85;5582.806;1640509199999;278920919.99197;69290;2908.586;145318534.95085
1640509200000;49881.85;50158.96;49830.71;50000.14;6702.779;1640512799999;335128742.43735;65999;3284.722;164229691.62672
1640512800000;50000.92;50102.26;49921.17;50069.01;4582.944;1640516399999;229215021.60609;54622;2560.607;128076510.74668
1640516400000;50069.02;50116.12;49350.00;49729.35;13030.589;1640519999999;648064371.72204;136581;5307.662;264096437.25001
1640520000000;49729.35;49947.75;49624.11;49862.04;7607.345;1640523599999;378781505.51674;87345;3899.192;194168688.60223
1640523600000;49862.03;49975.48;49765.66;49833.92;4040.761;1640527199999;201469570.17496;51284;1934.139;96444438.21775
1640527200000;49833.93;49950.00;49723.44;49890.33;4395.050;1640530799999;218968277.59768;53759;2185.020;108871885.18612
